name,address,type,lat,lon
Street Corner Recycling Shops,"源發五金環保回收公司 - G/F, 17 Ting On Street, Ngau Tau Kok, Kowloon",Basic,22.316494,114.217414
Street Corner Recycling Shops,"CX1900 Pai Chong Road, Cheung Chau",Basic,22.211838,114.024614
Street Corner Recycling Shops,"Near Peng Lai Court, Peng Lai Road, Peng Chau",Basic,22.286277,114.036352
Street Corner Recycling Shops,"Near Lung Tseng Tau, Tung Chung Road, Tung Chung",Basic,22.27531,113.934345
Recycling Bins at Public Place,Kong Tai Road (near lamppost GD0702),Basic,22.44453,114.07353
Street Corner Recycling Shops,"G/F., 52 Forbes street, Kennedy Town, Sai Wan, HK",Basic,22.2813,114.12663
Street Corner Recycling Shops,"Cheung Chau Sai Tai Road, Cheung Chau(Adjacent to Cheung Chau Fire Boat Pier Station)",Basic,22.20514,114.023645
Recycling Bins at Public Place,"Opposite to Village Office, Yuen Kong San Tsuen (near lamppost VG0269)",Basic,22.42053,114.07434
Recycling Bins at Public Place,Wong Chuk Yuen near Lam Kam Road (lamppost VD3846),Basic,22.43271,114.11331
Street Corner Recycling Shops,"4 Wong Nai Uk Tsuen, Tung Chung",Basic,22.283012,113.938158
Street Corner Recycling Shops,"Tat Long Environmental Company Limited - Shui Pin Wai Road, Ping Shan, Yuen Long, N.T.",Basic,22.44476,114.01889
Recycling Bins at Public Place,At outside of Tuen Tsz Wai Public Toilet (TM-114),Basic,22.42051,113.98084
Recycling Bins at Public Place,"Ng Lau Road, San Hing Tsuen RCP (TM-73), Tuen Mun",Basic,22.41811,113.98011
Recycling Bins at Public Place,At side of lamppost V4509 in Lin Au Lei Uk ,Basic,22.442836,114.147485
Recycling Bins at Public Place,Man Uk Pin Public Toilet ,Basic,22.52644,114.18498
Recycling Bins at Public Place,Luk Keng Bridge's Pool Road RCP (N-61) ,Basic,22.52397,114.2159
Recycling Bins at Public Place,Kwun Ping Road next to Lamp Post EB2976 and Notice Board ,Basic,22.364008,114.212202
Recycling Bins at Public Place,Ma On Kong Refuse Collection Point (Next to lamppost CD0843) ,Basic,22.41498,114.06674
Recycling Bins at Public Place,Po Kak Tsai Road Sitting-out Area,Basic,22.501765,114.161661
Recycling Bins at Public Place,"Lung Yeuk Tau Wing Ning Tsuen, opposite to lamppost EB8391",Basic,22.500951,114.14946
Recycling Bins at Public Place,Next to old village-bus station at Kwun Yam Garden near Lamp Post VA4539],Basic,22.364246,114.213196
Recycling Bins at Public Place,Pavement at Kwun Ping Road near Lamp Post VA3092,Basic,22.36346,114.21459
Recycling Bins at Public Place,Yeung Tsing Road (near lamp post H3020),Basic,22.39336,113.96558
Recycling Bins at Public Place,Shan Tong New Village near LP EA7151,Basic,22.440794,114.17053
Recycling Bins at Public Place,At side of Cheung Lek Minibus Terminus,Basic,22.48452,114.10118
Recycling Bins at Public Place,Tsing Lung Tau Sewage Pumping Station,Basic,22.36157,114.046346
Recycling Bins at Public Place,Chung Mei Lo Uk Village RCP,Basic,22.35121,114.1057
Recycling Bins at Public Place,Entrance to Tsing Fai San Tsuen Village RCP at Lot No. 817-865 in DD 434,Basic,22.35232,114.10454
Recycling Bins at Public Place,"At the side of Cheung Hang Village Pavilion, Cheung Yuen Road (near Cheung Hang Village Playground)",Basic,22.34692,114.14195
Recycling Bins at Public Place,"Tsing Yu New Village Refuse Collection Point at Tsing Yu New Village Car Park, Tsing Yi",Basic,22.35525,114.10183
Recycling Bins at Public Place,Castle Road – Ting Kau RCP (TW-50),Basic,22.37021,114.08058
Recycling Bins at Public Place,Ma Sim Pai RCP (TW-26) at Route Twisk Ma Sim Pai Road,Basic,22.37708,114.123085
Recycling Bins at Public Place,Seaview Villa RCP (TW-48) at 38 Castle Peak Road,Basic,22.36975,114.08151
Recycling Bins at Public Place,"Yeung Tsing Road, Tuen Mun Tsing Shan Chuen",Basic,22.3908,113.96628
Recycling Bins at Public Place,To Yuen Wai Refuse Collection Point (TM-20) at To Yuen Wai,Basic,22.41387,113.98159
Recycling Bins at Public Place,"Pavement near the lamp post CE-1747, Kap Pin Long Village car park.",Basic,22.38666,114.26947
Recycling Bins at Public Place,Tai Nam Wu fiberglass refuse collection point (SK-311) at Tai Nam Wu,Basic,22.34993,114.23422
Recycling Bins at Public Place,Fiberglass refuse collection point (SK-336) at Ho Chung Tin Liu Village near Lamp post No. EA6603-6,Basic,22.35682,114.237968
Recycling Bins at Public Place,"Silver Cape Road, Clear Water Bay (Near Hawaii Garden Block B)",Basic,22.320923,114.273547
Recycling Bins at Public Place,"RCP at Sha Tin Wai Village, Sha Tin Wai Road",Basic,22.3786,114.1974
Recycling Bins at Public Place,"Tai Hang Fui Sha Wai Refuse Collection Point (TP-54), opposite to lamppost EB3069",Basic,22.470648,114.151108
Recycling Bins at Public Place,Shek Wu San Tsuen (Ho Pui) Refuse Collection Point (N-193),Basic,22.50856,114.1362
Recycling Bins at Public Place,Tai Po Tin,Basic,22.5277,114.15268
Recycling Spots,"Public pavement of Paterson Street Pedestrian Precinct, Causeway Bay",Basic,22.28017,114.18573
Recycling Spots,"Public pavement of Fenwick Street near Methodist House, Wan Chai",Basic,22.27744,114.17023
Recycling Spots,"Public pavement of Tin Lok Lane near Siu Fung Building, Wan Chai",Basic,22.2782,114.17985
Recycling Spots,"Pavement of On Pong Road (near the cross), Tai Po ",Basic,22.45192,114.17014
Recycling Spots,"Public pavement of Hoi Wang Road outside Block 9, Charming Garden, Mong Kok",Basic,22.314337,114.164383
Recycling Spots,"Public pavement to the opposite of 1-3 Granville Circuit, Tsim Sha Tsui",Basic,22.299856,114.175536
Recycling Bins at Public Place,Ma Tin Tsuen Public toilet near RCP,Basic,22.440124,114.023882
Recycling Spots,"The pavement of Chuk Yuen Road (near Chuk Yuen Sports Centre), Wong Tai Sin",Basic,22.345309,114.193956
Recycling Spots,"The pavement outside Sai Ying Pun MTR Station Exit C, Sai Ying Pun",Basic,22.2872,114.13884
Recycling Spots,"Open area near Lamma Island (North) Rural Committee, Yung Shue Wan Main Street, Lamma Island",Basic,22.226606,114.11147
Recycling Spots,"Open area outside Peng Chau Municipal Services Building, Peng Chau",Basic,22.284892,114.037738
Recycling Bins at Public Place,"CITYTRENDS ELECTRONICS LIMITED - Shop 100, 1/F, Metro Sham Shui, 226-242 Cheung Sha Wan Road, Sham Shui Po",Basic,22.331376,114.159705
Recycling Bins at Public Place,Ma Wo Road Garden,Basic,22.441716,114.163154
Recycling Bins at Public Place,"AEON Stores (Hong Kong) Co., Ltd.  - Shop Nos.101-2 and 106-7 on the 1st Floor, and Shop Nos.201-2 and 208 on the 2nd Floor of Domain Mall, 38 Ko Chiu Road, Yau Tong ",Basic,22.295953,114.238489
Recycling Bins at Public Place,"McDonald's - Shop A, 1/F, Mandarin Plaza Mongkok, No.11 Nelson Street and Nos. 240-244 Portland Street, Mong Kok",Basic,22.318495,114.168995
Recycling Bins at Public Place,"McDonald's - Shop No. 1-03, P1/F, Hoi Tat Estate Phase 3, Sham Shui Po",Basic,22.32924,114.151668
Recycling Bins at Public Place,"McDonald's - Shop No 11, G/F, Queens Hill Shopping Centre, Queens Hill Estate, 68 Lung Ma Road, Fanling",Basic,22.503729,114.15747
Recycling Bins at Public Place,"7-ELEVEN - Shop 501, 5/F, Cheung Hang Shopping Centre, Cheung Hang Estate, 6 Liu To Road, Tsing Yi",Basic,22.354962,114.097546
Recycling Bins at Public Place,"PRICERITE - 1/F, Hollywood Plaza, 610 Nathan Road, Mong Kok",Basic,22.316821,114.170224
Recycling Bins at Public Place,"McDonald's - Shop Nos. B013-B016, G/F, Shek Lei Shopping Centre (Phase 2), Shek Lei Estate, 110 Tai Loong Street, Kwai Chung",Basic,22.36574,114.137888
Recycling Bins at Public Place,"McDonald's - Shop No. LG403, LG4/F, Pak Tin Commercial Centre, Pak Tin Estate (Phases 7 & 8), Sham Shui Po",Basic,22.335497,114.164573
Recycling Bins at Public Place,Next to San Uk Tsuen RCP YL-200,Basic,22.445622,113.99272
Recycling Bins at Public Place,Ha Tsuen San Wai Sik near litter bin FA8817,Basic,22.449917,113.99153
Recycling Bins at Public Place,Ha Tsuen Ping Ha Road Sik Kong Wai near to GD0053,Basic,22.449087,113.994085
Recycling Bins at Public Place,"McDonald's - Shop Nos. 222-223, Level 2 , New Town Plaza Phase I, Sha Tin Centre Street, Sha Tin",Basic,22.381604,114.185544
Recycling Bins at Public Place,"McDonald's - Shop Nos. 29-30, The Podium First Floor, Caribbean Square, Caribbean Coast, 1 Kin Tung Road, Tung Chung, Lantau",Basic,22.291829,113.931723
Recycling Bins at Public Place,The end of Ham Tin Kau Tsuen RCP,Basic,22.23897,113.98244
Recycling Bins at Public Place,Hong Kong Film Archive,Basic,22.285068,114.219818
Recycling Bins at Public Place,Kai Tak Station Square Phase I,Basic,22.33151,114.2005
Recycling Bins at Public Place,Wang Kwong Road Sitting-out Area,Basic,22.32989,114.20521
Recycling Bins at Public Place,Tai Yip Street Garden,Basic,22.31752,114.21399
Recycling Bins at Public Place,"Belcher Bay Promenade, Shing Sai Road, Kennedy Town",Basic,22.28546,114.12923
Recycling Bins at Public Place,Nullah Road Sitting-out Area,Basic,22.323133,114.16895
Recycling Bins at Public Place,Arran Street Sitting-out Area,Basic,22.32292,114.16748
Recycling Bins at Public Place,Hoi Fai Road Garden,Basic,22.31686,114.15596
Recycling Bins at Public Place,Tong Mei Road Sitting-out Area,Basic,22.318456,114.166467
Recycling Bins at Public Place,Island East Swimming Pool,Basic,22.284761,114.222539
Recycling Bins at Public Place,Yee Shing Lane Temporary Sitting Out Area,Basic,22.2642,114.23813
Recycling Bins at Public Place,East Coast Park (Phase 1),Basic,22.28798,114.18902
Recycling Bins at Public Place,Lin Fa Kung Garden,Basic,22.27956,114.19313
Recycling Bins at Public Place,Moreton Terrace Temporary Playground,Basic,22.27968,114.19001
Recycling Bins at Public Place,Tong Yan San Tsuen Playground,Basic,22.44142,114.0104
Recycling Bins at Public Place,Sha Chau Lei Sitting-out Area,Basic,22.44483,113.99611
Recycling Bins at Public Place,Wang Toi Shan Playground,Basic,22.441404,114.094998
Recycling Spots,"GREEN@KENNEDY TOWN - The Pavement of Belcher's Street outside The Belcher's, Kennedy Town ",Basic,22.28596,114.1326
Recycling Spots,"GREEN@WANCHAI - Public pavement of Johnston Road near May Wah Building (Mei Wah Building), Wan Chai",Basic,22.27667,114.17469
Recycling Spots,"GREEN@WANCHAI - Public pavement of Percival Street near Po Hon Building, Causeway Bay",Basic,22.28062,114.18244
Recycling Spots,"Public pavement of Waterloo Road outside Yau Ma Tei MTR Station Exit D, Yau Mai Tei",Basic,22.31289,114.1708
Recycling Spots,"Public pavement outside 84 Waterloo Road Cambridge Court, Kowloon City",Basic,22.31968,114.17648
Recycling Spots,"Pavement outside entrance of Tin Shui Estate Carpark, Tin Shui Wai",Basic,22.457329,113.99846
Recycling Spots,"Pavement near Hong Kong Design Institute, at the junction of King Ling Road and Choi Ming Street, Tseung Kwan O",Basic,22.306265,114.252973
Recycling Spots,Tseng Lan Shue Village (near Pavilion),Basic,22.335902,114.23711
Recycling Spots,"The pavement of Sai Sha Road (Near Ma On Shan Plaza), Ma On Shan",Basic,22.42513,114.23175
Recycling Spots,"Open area outside Grandeur Terrace Multi-storey Car Park, (facing Tin Shui Road), Tin Shui Wai",Basic,22.468679,114.000115
Recycling Spots,"Public pavement at Tsing Ho Square near Block 1 of the Chi Lok Fa Yuen, Tuen Mun",Basic,22.38795,113.97972
Recycling Spots,"Pavement near Ling Liang Church E Wun Secondary School, Man Tung Road, Tung Chung",Basic,22.29083,113.94505
Recycling Bins at Public Place,Mo Cha Che (adjacent lamppost AE0140),Basic,22.350592,114.250949
Recycling Spots,"The Pavement of Chi Fu Road outside Chi Fu Landmark (near Bus Terminus), Hong Kong Southern",Basic,22.25784,114.13916
Recycling Spots,"The Pavement of Yue Kwong Road outside Pik Ngan House, Shek Pai Wan Estate, Hong Kong Southern",Basic,22.2492,114.15694
Recycling Spots,The Pavement of Yi Nam Road outside Marina Square East Centre,Basic,22.24349,114.14888
Recycling Spots,"The Pavement of 99 Caine Road outside Albron Court (near Aberdeen Street), Central",Basic,22.28226,114.15103
Recycling Spots,"Pavement near Ling Liang Church E Wun Secondary School, Man Tung Road, Tung Chung",Basic,22.29079,113.94495
Street Corner Recycling Shops,"Opposite to Chung Sin House, No. 8, Chung Nga Road, Tai Po, NT.",Basic,22.459508,114.17017
Street Corner Recycling Shops,"Luen Hing Recycling Company Limited - G/F, Block A, Focal Industrial Centre, 21 Man Lok Street, Hung Hom, Kln",Basic,22.31011,114.189809
Recycling Bins at Public Place,"McDonald's - Shop 4002, Level 4, Gateway Arcade, 9 Canton Road, Tsim Sha Tsui",Basic,22.298198,114.168445
Recycling Bins at Public Place,"McDonald's - Shop K, 1/F, COS Centre, 56 Tsun Yip Street, Kwun Tong",Basic,22.311056,114.22267
Recycling Bins at Public Place,"McDonald's - Units S037, S038 and S039 of the Ground Floor of Building 8W, Phase Two, Hong Kong Science Park, Pak Shek Kok, Sha Tin",Basic,22.426186,114.140225
Recycling Bins at Public Place,Che Ha Village,Basic,22.429272,114.261765
Recycling Bins at Public Place,"Tai Lam Chung Road (near lamppost FB4883), Tai Lam Chung Village, Tai Lam Chung ",Basic,22.36604,114.02195
Recycling Bins at Public Place,"Dyson Owner Center - 5/F, Grand Plaza Office, Tower 2, 625-639 Nathan Road, Mongkok",Basic,22.317545,114.169365
Recycling Bins at Public Place,Ma Wan Soccer Pitch,Basic,22.347173,114.059873
Recycling Spots,"Area near Bus Station, Chi Ka Lane, Fanling",Basic,22.492979,114.135847
Recycling Spots,"The pavement of Sha On street (Near Block No.9 of Monte Vista), Ma On Shan",Basic,22.42781,114.24342
"Private Collection Points (e.g. housing estates, shopping centres)",Fan Garden,Basic,22.501305,114.139667
"Private Collection Points (e.g. housing estates, shopping centres)",Kwun Tong Disciplined Services Quarters,Basic,22.31082,114.231957
"Private Collection Points (e.g. housing estates, shopping centres)",Tin Wan Correctional Services Department Staff Quarters,Basic,22.251318,114.148663
"Private Collection Points (e.g. housing estates, shopping centres)",Fire Services Department Pak Shing Kok Married Quarters,Basic,22.30553,114.274754
"Private Collection Points (e.g. housing estates, shopping centres)",May Garden,Basic,22.268449,114.184269
"Private Collection Points (e.g. housing estates, shopping centres)",Tung Shing Court,Basic,22.276678,114.226218
"Private Collection Points (e.g. housing estates, shopping centres)",Hang Tsui Court,Basic,22.270611,114.240471
"Private Collection Points (e.g. housing estates, shopping centres)",Burnside Estate,Basic,22.236366,114.198845
"Private Collection Points (e.g. housing estates, shopping centres)",King Tin Court,Basic,22.367473,114.18003
"Private Collection Points (e.g. housing estates, shopping centres)",Hong Yuen Court,Basic,22.303841,114.172779
"Private Collection Points (e.g. housing estates, shopping centres)",Catalina Mansion,Basic,22.27482,114.161253
"Private Collection Points (e.g. housing estates, shopping centres)",Full Scene Garden,Basic,22.452795,114.164978
"Private Collection Points (e.g. housing estates, shopping centres)",Elite Villa,Basic,22.331312,114.175075
"Private Collection Points (e.g. housing estates, shopping centres)",Gallant Garden Mansion,Basic,22.315701,114.17507
"Private Collection Points (e.g. housing estates, shopping centres)",Champion Court,Basic,22.314202,114.223338
"Private Collection Points (e.g. housing estates, shopping centres)",Edward Court,Basic,22.319004,114.177606
"Private Collection Points (e.g. housing estates, shopping centres)",Twilight Court,Basic,22.341472,114.182199
"Private Collection Points (e.g. housing estates, shopping centres)",Kai Tak House,Basic,22.316491,114.22667
"Private Collection Points (e.g. housing estates, shopping centres)",Kent Mansion,Basic,22.288237,114.196074
"Private Collection Points (e.g. housing estates, shopping centres)",Cleveland Mansion,Basic,22.28203,114.185504
"Private Collection Points (e.g. housing estates, shopping centres)",Kwong Fuk Place,Basic,22.449268,114.165325
"Private Collection Points (e.g. housing estates, shopping centres)",12 Shouson Hill Road,Basic,22.249519,114.179547
"Private Collection Points (e.g. housing estates, shopping centres)",112 Johnston Road,Basic,22.276471,114.173071
"Private Collection Points (e.g. housing estates, shopping centres)",561-563 Fuk Wing Street & 13-15 Kim Shin Lane,Basic,22.339587,114.152797
"Private Collection Points (e.g. housing estates, shopping centres)",Rockson Mansion,Basic,22.2855,114.139007
"Private Collection Points (e.g. housing estates, shopping centres)",561-563 Fuk Wing Street & 13-15 Kim Shin Lane,Basic,22.339587,114.152797
"Private Collection Points (e.g. housing estates, shopping centres)",Rockson Mansion,Basic,22.2855,114.139007
"Private Collection Points (e.g. housing estates, shopping centres)",Pine Court E - F Block,Basic,22.27742,114.153642
"Private Collection Points (e.g. housing estates, shopping centres)",City 18,Basic,22.305161,114.17239
"Private Collection Points (e.g. housing estates, shopping centres)",Fortune Villa,Basic,22.422391,113.981271
"Private Collection Points (e.g. housing estates, shopping centres)",Kiu Fai Mansion,Basic,22.291987,114.200198
"Private Collection Points (e.g. housing estates, shopping centres)",28 Gough Hill Road,Basic,22.267114,114.155784
"Private Collection Points (e.g. housing estates, shopping centres)",Fu Yan Court,Basic,22.279825,114.224256
"Private Collection Points (e.g. housing estates, shopping centres)",Chico Terrace,Basic,22.280626,114.151332
"Private Collection Points (e.g. housing estates, shopping centres)",Monterey Villas,Basic,22.285383,114.037489
"Private Collection Points (e.g. housing estates, shopping centres)",Kenville Building,Basic,22.276202,114.15953
"Private Collection Points (e.g. housing estates, shopping centres)",Villa Le Parc,Basic,22.380071,114.184928
"Private Collection Points (e.g. housing estates, shopping centres)",Ka On Building,Basic,22.283735,114.127456
"Private Collection Points (e.g. housing estates, shopping centres)",No.200-202 Fuk Wing Street,Basic,22.333933,114.160415
"Private Collection Points (e.g. housing estates, shopping centres)",No.21-23 Kim Shin Lane / No.553-555 Fuk Wing Street,Basic,22.339346,114.153035
"Private Collection Points (e.g. housing estates, shopping centres)",Nos. 75-77 Fuk Wing Street,Basic,22.330808,114.164067
"Private Collection Points (e.g. housing estates, shopping centres)",Wealth Building,Basic,22.285303,114.141955
"Private Collection Points (e.g. housing estates, shopping centres)",Jadeview Court,Basic,22.285233,114.135084
"Private Collection Points (e.g. housing estates, shopping centres)",Hoi Ming Court,Basic,22.284184,114.141974
"Private Collection Points (e.g. housing estates, shopping centres)",Nos 68-70 Fuk Wing Street,Basic,22.331694,114.163334
"Private Collection Points (e.g. housing estates, shopping centres)",Skyla Serviced Apartments,Basic,22.283111,114.130355
"Private Collection Points (e.g. housing estates, shopping centres)",One Wanchai,Basic,22.274684,114.174293
"Private Collection Points (e.g. housing estates, shopping centres)",Chuen Yiu Terrace,Basic,22.38118,114.127511
"Private Collection Points (e.g. housing estates, shopping centres)",One South Lane,Basic,22.285371,114.134911
"Private Collection Points (e.g. housing estates, shopping centres)",28 Aberdeen Street,Basic,22.283088,114.152179
"Private Collection Points (e.g. housing estates, shopping centres)",L'Wanchai,Basic,22.276703,114.175424
"Private Collection Points (e.g. housing estates, shopping centres)",Yee Fung Garden,Basic,22.441405,114.025114
"Private Collection Points (e.g. housing estates, shopping centres)",8 Deep Water Bay Drive,Basic,22.252508,114.18275
"Private Collection Points (e.g. housing estates, shopping centres)",Paloma Bay,Basic,22.286999,114.036361
"Private Collection Points (e.g. housing estates, shopping centres)",Fuk Wo Mansion,Basic,22.322914,114.164257
"Private Collection Points (e.g. housing estates, shopping centres)",St. Barths,Basic,22.434105,114.240972
"Private Collection Points (e.g. housing estates, shopping centres)",Mount Regency,Basic,22.405039,113.980484
"Private Collection Points (e.g. housing estates, shopping centres)",Branksome,Basic,22.273038,114.154933
"Private Collection Points (e.g. housing estates, shopping centres)",The Esplanade,Basic,22.386481,113.968882
"Private Collection Points (e.g. housing estates, shopping centres)",On Kwok Villa (Sheung Shui),Basic,22.505452,114.133608
"Private Collection Points (e.g. housing estates, shopping centres)",The Regent,Basic,22.439181,114.167932
"Private Collection Points (e.g. housing estates, shopping centres)",The Visionary,Basic,22.296133,113.951571
"Private Collection Points (e.g. housing estates, shopping centres)",Townplace Kennedy Town,Basic,22.282814,114.128676
"Private Collection Points (e.g. housing estates, shopping centres)",50 Island Road,Basic,22.237455,114.188831
"Private Collection Points (e.g. housing estates, shopping centres)",Bay Villas,Basic,22.245723,114.179694
"Private Collection Points (e.g. housing estates, shopping centres)",The Pavilia Bay,Basic,22.366281,114.112381
"Private Collection Points (e.g. housing estates, shopping centres)",St Martin,Basic,22.430292,114.204177
"Private Collection Points (e.g. housing estates, shopping centres)",Hydan Place,Basic,22.308629,114.17015
"Private Collection Points (e.g. housing estates, shopping centres)",No.12 Soy Street,Basic,22.316218,114.168506
"Private Collection Points (e.g. housing estates, shopping centres)",Regal Crest,Basic,22.278668,114.153043
"Private Collection Points (e.g. housing estates, shopping centres)",Yung Ming Court,Basic,22.304843,114.263837
"Private Collection Points (e.g. housing estates, shopping centres)",Casas Domingo,Basic,22.500972,114.106324
"Private Collection Points (e.g. housing estates, shopping centres)",Coo Residence,Basic,22.394936,113.975976
"Private Collection Points (e.g. housing estates, shopping centres)",Violet Court,Basic,22.340846,114.177474
"Private Collection Points (e.g. housing estates, shopping centres)",Stephen Mansion,Basic,22.326149,114.177433
"Private Collection Points (e.g. housing estates, shopping centres)",Sunview Garden,Basic,22.319641,114.184426
"Private Collection Points (e.g. housing estates, shopping centres)",111 High Street,Basic,22.285341,114.140101
"Private Collection Points (e.g. housing estates, shopping centres)",Green Field Court,Basic,22.281315,114.150493
"Private Collection Points (e.g. housing estates, shopping centres)",Maya,Basic,22.293896,114.236203
"Private Collection Points (e.g. housing estates, shopping centres)",Hoi Tak Court,Basic,22.330957,114.151131
"Private Collection Points (e.g. housing estates, shopping centres)",Seanorama,Basic,22.432852,114.242879
"Private Collection Points (e.g. housing estates, shopping centres)",The Met. Bliss,Basic,22.422492,114.228408
"Private Collection Points (e.g. housing estates, shopping centres)",Aspen Crest,Basic,22.344991,114.198625
"Private Collection Points (e.g. housing estates, shopping centres)",Gartin Court,Basic,22.3165,114.174879
"Private Collection Points (e.g. housing estates, shopping centres)",Jun Ma Xuan,Basic,22.432819,114.076454
"Private Collection Points (e.g. housing estates, shopping centres)",No. 6-8 Stanley Village Road,Basic,22.224302,114.213287
"Private Collection Points (e.g. housing estates, shopping centres)",63-65 Bisney Road,Basic,22.269749,114.125842
"Private Collection Points (e.g. housing estates, shopping centres)",West Park,Basic,22.327618,114.158978
"Private Collection Points (e.g. housing estates, shopping centres)",Victoria Harbour Phase 1,Basic,22.293216,114.201997
"Private Collection Points (e.g. housing estates, shopping centres)",Y.I,Basic,22.277252,114.192652
"Private Collection Points (e.g. housing estates, shopping centres)",Artisan Garden,Basic,22.318037,114.188979
"Private Collection Points (e.g. housing estates, shopping centres)",Edwardian Heights Phase 2,Basic,22.326252,114.182375
"Private Collection Points (e.g. housing estates, shopping centres)",One Eighty,Basic,22.28085,114.223256
"Private Collection Points (e.g. housing estates, shopping centres)",Alto Residences,Basic,22.302617,114.258247
"Private Collection Points (e.g. housing estates, shopping centres)",La Vetta,Basic,22.413982,114.202549
"Private Collection Points (e.g. housing estates, shopping centres)",Le Cap,Basic,22.415966,114.199824
"Private Collection Points (e.g. housing estates, shopping centres)",South Garden Mansion,Basic,22.275836,114.160492
"Private Collection Points (e.g. housing estates, shopping centres)",Upper Central,Basic,22.280843,114.152277
"Private Collection Points (e.g. housing estates, shopping centres)",Jones Hive,Basic,22.278418,114.191169
"Private Collection Points (e.g. housing estates, shopping centres)",Bonanza Court,Basic,22.283851,114.146337
"Private Collection Points (e.g. housing estates, shopping centres)",89 Repulse Bay Road,Basic,22.239146,114.19092
"Private Collection Points (e.g. housing estates, shopping centres)",38 Repulse Bay Road,Basic,22.238987,114.189171
"Private Collection Points (e.g. housing estates, shopping centres)",Grand Central,Basic,22.314741,114.225272
"Private Collection Points (e.g. housing estates, shopping centres)",Novum Point,Basic,22.291998,114.199992
"Private Collection Points (e.g. housing estates, shopping centres)",Deauville,Basic,22.368368,114.075057
"Private Collection Points (e.g. housing estates, shopping centres)",Cloud Nine,Basic,22.267857,114.152059
"Private Collection Points (e.g. housing estates, shopping centres)",Shun Sing Mansion,Basic,22.287144,114.132869
"Private Collection Points (e.g. housing estates, shopping centres)",Mount Verdant,Basic,22.307747,114.251513
"Private Collection Points (e.g. housing estates, shopping centres)",Wetland Seasons Park,Basic,22.467288,114.006067
"Private Collection Points (e.g. housing estates, shopping centres)",The Campton,Basic,22.333871,114.160377
"Private Collection Points (e.g. housing estates, shopping centres)",The Horizon,Basic,22.430014,114.207412
"Private Collection Points (e.g. housing estates, shopping centres)",Poggibonsi,Basic,22.307896,114.015259
"Private Collection Points (e.g. housing estates, shopping centres)",One East Coast,Basic,22.292792,114.238592
"Private Collection Points (e.g. housing estates, shopping centres)",Lohas Park Phase 4 Wings At Sea,Basic,22.293074,114.270628
"Private Collection Points (e.g. housing estates, shopping centres)",Kwun Tak Court,Basic,22.314493,114.184077
"Private Collection Points (e.g. housing estates, shopping centres)",Tagus Residences,Basic,22.273756,114.18427
"Private Collection Points (e.g. housing estates, shopping centres)",Townplace Soho,Basic,22.280046,114.15382
"Private Collection Points (e.g. housing estates, shopping centres)",Regency Bay,Basic,22.381267,113.970657
"Private Collection Points (e.g. housing estates, shopping centres)",Le Pont,Basic,22.372888,114.003532
"Private Collection Points (e.g. housing estates, shopping centres)",Mayfair By The Sea 8,Basic,22.428004,114.207531
"Private Collection Points (e.g. housing estates, shopping centres)",The Zumurud,Basic,22.324486,114.185732
"Private Collection Points (e.g. housing estates, shopping centres)",339 Tai hang road,Basic,22.262619,114.189913
"Private Collection Points (e.g. housing estates, shopping centres)",Upper River Bank,Basic,22.327592,114.19935
"Private Collection Points (e.g. housing estates, shopping centres)",Lohas Park Phase 5A Malibu,Basic,22.296491,114.268747
"Private Collection Points (e.g. housing estates, shopping centres)",One Kai Tak(I),Basic,22.328897,114.200571
"Private Collection Points (e.g. housing estates, shopping centres)",SEA TO SKY,Basic,22.29401,114.26755
"Private Collection Points (e.g. housing estates, shopping centres)",Lohas Park Phase 7A Montara,Basic,22.294417,114.270527
"Private Collection Points (e.g. housing estates, shopping centres)",LP6,Basic,22.29328,114.270262
"Private Collection Points (e.g. housing estates, shopping centres)",63 Pokfulam,Basic,22.285298,114.137954
"Private Collection Points (e.g. housing estates, shopping centres)",Ocean Wings,Basic,22.303638,114.26083
"Private Collection Points (e.g. housing estates, shopping centres)",Century Tower,Basic,22.273635,114.155538
"Private Collection Points (e.g. housing estates, shopping centres)",Lohas Park Phase 9 Marini,Basic,22.293121,114.26794
"Private Collection Points (e.g. housing estates, shopping centres)",St Michel,Basic,22.376148,114.200731
"Private Collection Points (e.g. housing estates, shopping centres)",Pok Oi Kong Ha Wai Village,Basic,22.433363,114.070992
"Private Collection Points (e.g. housing estates, shopping centres)",Emerald Bay,Basic,22.373012,114.000301
"Private Collection Points (e.g. housing estates, shopping centres)",One Kai Tak(I),Basic,22.330336,114.200394
"Private Collection Points (e.g. housing estates, shopping centres)",Artisan House,Basic,22.287725,114.141824
"Private Collection Points (e.g. housing estates, shopping centres)",Flamingo Garden,Basic,22.336236,114.229122
"Private Collection Points (e.g. housing estates, shopping centres)",L'aquatique,Basic,22.360358,114.040234
"Private Collection Points (e.g. housing estates, shopping centres)",Southview Villas,Basic,22.438293,114.183511
"Private Collection Points (e.g. housing estates, shopping centres)",OMA OMA,Basic,22.372254,114.003079
"Private Collection Points (e.g. housing estates, shopping centres)",East 17,Basic,22.28167,114.23062
Recycling Spots,"The Pavement of Bonham Road outside Hing Hon Building (near King's College), Sai Ying Pun",Basic,22.2843,114.13972
Recycling Spots,"Public pavement of Electric Road near Merlin Garden, North Point",Basic,22.28717,114.19178
Recycling Spots,"Public pavement of Tong Mi Road outside Sun Hing Steel Furniture Commercial Building, Mong Kok",Basic,22.32008,114.16573
